Part number;Size;Colour;Barcode;File name;Short description;Long description;RRP;VAT;Trade;Box Qty;Brand;Search 1;Search 2;Cat A;Cat B;Cat C;Year;Item group;Retail group;Product group;Net price 440056;Net price 450141;Net price 411578
"820000716";OSFM;Black;"4713250848686";;ELEVATE CYCLING CAP BLACK;;18.99;20,00;15.83;1;Giant;Headwear Cap;;Gear;Rider Gear;Men's;2022;103A;;22elevatecap;11,87;9,50;11,87
"820000717";OSO;Black;"4713250847931";;PROSHIELD CYCLING CAP BLACK;;19.99;20,00;16.66;1;Giant;Headwear Cap;;Gear;Rider Gear;Men's;2022;103A;;20proshieldcap;12,50;10,00;12,50
"820000719";OSO;Black;"4713250848709";;CALDO SKULL CAP BLACK;;19.99;20,00;16.66;1;GIANT;Headwear Cap;;Gear;Rider Gear;Men's;2021;103A;;;12,50;10,00;12,50
"820000721";M;Black;"4713250848723";;ELEVATE SOCK BLACK M;;14.99;20,00;12.49;1;GIANT;Socks;;Gear;Rider Gear;Men's;2022;103D;;;9,37;7,49;9,37
"820000722";L;Black;"4713250848730";;ELEVATE SOCK BLACK L;;14.99;20,00;12.49;1;GIANT;Socks;;Gear;Rider Gear;Men's;2022;103D;;;9,37;7,49;9,37
"820000724";M;White;"4713250848754";;ELEVATE SOCK WHITE M;;14.99;20,00;12.49;1;GIANT;Socks;;Gear;Rider Gear;Men's;2022;103D;;;9,37;7,49;9,37
"820000725";L;White;"4713250848761";;ELEVATE SOCK WHITE L;;14.99;20,00;12.49;1;GIANT;Socks;;Gear;Rider Gear;Men's;2022;103D;;;9,37;7,49;9,37
"820000727";M;Black;"4713250848785";;TRANSFER SOCK BLACK M;;14.99;20,00;12.49;1;GIANT;Socks;;Gear;Rider Gear;Men's;2022;103D;;;9,37;7,49;9,37
"820000728";L;Black;"4713250848792";;TRANSFER SOCK BLACK L;;14.99;20,00;12.49;1;GIANT;Socks;;Gear;Rider Gear;Men's;2022;103D;;;9,37;7,49;9,37
"820000736";M;Black;"4713250848877";;RIVAL TALL SOCK BLACK M;;9.99;20,00;8.33;1;GIANT;Socks;;Gear;Rider Gear;Men's;2022;103D;;;6,25;5,00;6,25
"820000737";L;Black;"4713250848884";;RIVAL TALL SOCK BLACK L;;9.99;20,00;8.33;1;GIANT;Socks;;Gear;Rider Gear;Men's;2022;103D;;20rivalsock;6,25;5,00;6,25
"820000741";S;Black;"4713250848235";;CALDO ARM WARMER BLACK S;;24.99;20,00;20.83;1;Giant;Arm wear;;Gear;Rider Gear;Men's;2022;103B;;;15,62;12,50;15,62
"820000742";M;Black;"4713250848242";;CALDO ARM WARMER BLACK M;;24.99;20,00;20.83;1;Giant;Arm wear;;Gear;Rider Gear;Men's;2022;103B;;;15,62;12,50;15,62
"820000743";L;Black;"4713250848259";;CALDO ARM WARMER BLACK L;;24.99;20,00;20.83;1;Giant;Arm wear;;Gear;Rider Gear;Men's;2022;103B;;;15,62;12,50;15,62
"820000744";S;Black;"4713250848266";;CALDO KNEE WARMER BLACK S;;24.99;20,00;20.83;1;Giant;Leg, knee wear;;Gear;Rider Gear;Men's;2022;103C;;;13,54;10,42;10,42
"820000747";S;Black;"4713250848297";;CALDO LEG WARMER BLACK S;;29.99;20,00;24.99;1;Giant;Leg, knee wear;;Gear;Rider Gear;Men's;2022;103C;;;18,74;14,99;18,74
"820000748";M;Black;"4713250848303";;CALDO LEG WARMER BLACK M;;29.99;20,00;24.99;1;Giant;Leg, knee wear;;Gear;Rider Gear;Men's;2022;103C;;;18,74;14,99;18,74
"820000749";L;Black;"4713250848310";;CALDO LEG WARMER BLACK L;;29.99;20,00;24.99;1;Giant;Leg, knee wear;;Gear;Rider Gear;Men's;2022;103C;;;18,74;14,99;18,74
"820000787";XS/S;Black;"4713250013978";;LIV SNUG SOCKS BLACK XS-S;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2022;103D;;;6,25;5,00;6,25
"820000788";M/L;Black;"4713250013985";;LIV SNUG SOCKS BLACK M-L;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2022;103D;;;6,25;5,00;6,25
"820000789";XS/S;White;"4713250013992";;LIV SNUG SOCKS WHITE XS-S;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2022;103D;;;6,25;5,00;6,25
"820000790";M/L;White;"4713250014005";;LIV SNUG SOCKS WHITE M-L;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2022;103D;;;6,25;5,00;6,25
"820000843";OSO;Black;"4713250028668";;CALDO CYCLING CAP;;11.99;20,00;7.49;1;Giant;Headwear Cap;;Gear;Rider Gear;Men's;2022;103A;;22caldocap;7,49;7,49;7,49
"820000844";OSO;Black;"4713250028675";;CALDO SKULL CAP;;19.99;20,00;16.66;1;Giant;Headwear Cap;;Gear;Rider Gear;Men's;2022;103A;;20caldoskullcap;12,50;10,00;12,50
"820000886";XS/S;White;"4713250048734";;LIV VANTAGE SOCKS WHITE XS/S;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2023;103D;;23vantagesockswhite;6,25;5,00;6,25
"820000887";M/L;White;"4713250048741";;LIV VANTAGE SOCKS WHITE M/L;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2023;103D;;23vantagesockswhite;6,25;5,00;6,25
"820000891";M;Black;"4713250049687";;GIANT INSTINCT SOCKS BLACK M;;14.99;20,00;12.49;1;Giant;Socks;;Gear;Rider Gear;Men's;2023;103D;;23instinctsocksblack;9,37;7,49;9,37
"820000892";L;Black;"4713250049694";;GIANT INSTINCT SOCKS BLACK L;;14.99;20,00;12.49;1;Giant;Socks;;Gear;Rider Gear;Men's;2023;103D;;23instinctsocksblack;9,37;7,49;9,37
"820000894";M;White;"4713250049717";;GIANT INSTINCT SOCKS WHITE M;;14.99;20,00;12.49;1;Giant;Socks;;Gear;Rider Gear;Men's;2023;103D;;23instinctsockswhite;9,37;7,49;9,37
"820000895";L;White;"4713250049724";;GIANT INSTINCT SOCKS WHITE L;;14.99;20,00;12.49;1;Giant;Socks;;Gear;Rider Gear;Men's;2023;103D;;23instinctsockswhite;9,37;7,49;9,37
"820000897";M;Black;"4713250049748";;GIANT RIVAL TALL SOCKS M BLACK;;9.99;20,00;8.33;1;Giant;Socks;;Gear;Rider Gear;Men's;2023;103D;;;6,25;5,00;6,25
"820000898";L;Black;"4713250049755";;GIANT RIVAL TALL SOCKS L BLACK;;9.99;20,00;8.33;1;Giant;Socks;;Gear;Rider Gear;Men's;2023;103D;;;6,25;5,00;6,25
"820000917";XS/S;Black;"4713250052304";;LIV VANTAGE SOCKS BLACK XS/S;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2023;103D;;23vantagesocksblack;6,25;5,00;6,25
"820000918";M/L;Black;"4713250052311";;LIV VANTAGE SOCKS BLACK M/L;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2023;103D;;23vantagesocksblack;6,25;5,00;6,25
"820000919";XS/S;Sea Sparkle;"4713250052328";;LIV VANTAGE SOCKS SEA SPARKLE XS/S;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2023;103D;;23vantagesocksseasp;6,25;5,00;6,25
"820000920";M/L;Sea Sparkle;"4713250052335";;LIV VANTAGE SOCKS SEA SPARKLE M/L;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2023;103D;;23vantagesocksseasp;6,25;5,00;6,25
"820000927";XS/S;AUBERGINE;"4713250052403";;LIV VANTAGE SOCKS AUBERGINE XS/S;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2023;103D;;23vantagesocksaub;6,25;5,00;6,25
"820000928";M/L;AUBERGINE;"4713250052410";;LIV VANTAGE SOCKS AUBERGINE M/L;;9.99;20,00;8.33;1;Liv;Socks;;Gear;Rider Gear;Women's;2023;103D;;;6,25;5,00;6,25
"820000931";;Black;"4713250055190";;CADEX STAFF TRUCKER HAT CV BLACK;;29.99;20,00;14.99;1;CADEX;Headwear Cap;;Gear;Rider Gear;Men's;2023;103A;;;14,99;14,99;14,99
"820000932";;Black;"4713250055206";;CADEX STAFF TRUCKER HAT FV BLACK;;29.99;20,00;14.99;1;CADEX;Headwear Cap;;Gear;Rider Gear;Men's;2023;103A;;;14,99;14,99;14,99
"820000957";;Black;"4713250068756";;GIANT TRUCKER CAP BLACK;;0;20,00;0;1;GIANT;Headwear Cap;;Gear;Rider Gear;Men's;2024;103A;;;0,00;0,00;0,00
"830000171";S;Black;"4718905980247";;CHILL LITE GLOVE S;;19.99;20,00;16.66;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2020;104A;;;10,83;8,33;8,33
"830000173";L;Black;"4718905980261";;CHILL LITE GLOVE L;;19.99;20,00;16.66;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2020;104A;;;10,83;8,33;8,33
"830000177";M;Black;"4718905980308";;CHILL GLOVE M;;24.99;20,00;20.83;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2020;104A;;;13,54;10,42;10,42
"830000178";L;Black;"4718905980315";;CHILL GLOVE L;;24.99;20,00;20.83;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2020;104A;;;13,54;10,42;10,42
"830000179";XL;Black;"4718905980322";;CHILL GLOVE XL;;24.99;20,00;20.83;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2020;104A;;;13,54;10,42;10,42
"830000384";S;Black;"4718905994763";;LIV PASSION GLOVE SHORT BLACK S;;19.99;20,00;16.66;1;Liv;Gloves-short finger;;Gear;Rider Gear;Women's;2022;104B;;15livpassfblack;12,50;10,00;12,50
"830000385";M;Black;"4718905994770";;LIV PASSION GLOVE SHORT BLACK M;;19.99;20,00;16.66;1;Liv;Gloves-short finger;;Gear;Rider Gear;Women's;2022;104B;;15livpassfblack;12,50;10,00;12,50
"830000386";L;Black;"4718905994787";;LIV PASSION GLOVE SHORT BLACK L;;19.99;20,00;16.66;1;Liv;Gloves-short finger;;Gear;Rider Gear;Women's;2022;104B;;15livpassfblack;12,50;10,00;12,50
"830000387";S;White;"4718905994794";;LIV PASSION GLOVE SHORT WHITE S;;19.99;20,00;16.66;1;Liv;Gloves-short finger;;Gear;Rider Gear;Women's;2022;104B;;;12,50;10,00;12,50
"830000388";M;White;"4718905994800";;LIV PASSION GLOVE SHORT WHITE M;;19.99;20,00;16.66;1;Liv;Gloves-short finger;;Gear;Rider Gear;Women's;2022;104B;;;12,50;10,00;12,50
"830000389";L;White;"4718905994817";;LIV PASSION GLOVE SHORT WHITE L;;19.99;20,00;16.66;1;Liv;Gloves-short finger;;Gear;Rider Gear;Women's;2022;104B;;;12,50;10,00;12,50
"830000414";S;Black;"4718905994671";;LIV PASSION GLOVE LONG BLACK S;;26.99;20,00;22.49;1;Liv;Gloves-long finger;;Gear;Rider Gear;Women's;2022;104A;;15livpaslfblack;16,87;13,49;16,87
"830000415";M;Black;"4718905994688";;LIV PASSION GLOVE LONG BLACK M;;26.99;20,00;22.49;1;Liv;Gloves-long finger;;Gear;Rider Gear;Women's;2022;104A;;15livpaslfblack;16,87;13,49;16,87
"830000416";L;Black;"4718905994695";;LIV PASSION GLOVE LONG BLACK L;;26.99;20,00;22.49;1;Liv;Gloves-long finger;;Gear;Rider Gear;Women's;2022;104A;;15livpaslfblack;16,87;13,49;16,87
"830000443";S;Black;"4718905867357";;LIV HEARTY LF WINTER GLOVE S;;26.99;20,00;22.49;1;Liv;Gloves-long finger;;Gear;Rider Gear;Women's;2022;104A;;15livhearty;16,87;13,49;16,87
"830000444";M;Black;"4718905867364";;LIV HEARTY LF WINTER GLOVE M;;26.99;20,00;22.49;1;Liv;Gloves-long finger;;Gear;Rider Gear;Women's;2022;104A;;15livhearty;16,87;13,49;16,87
"830000445";L;Black;"4718905867371";;LIV HEARTY LF WINTER GLOVE L;;26.99;20,00;22.49;1;Liv;Gloves-long finger;;Gear;Rider Gear;Women's;2022;104A;;15livhearty;16,87;13,49;16,87
"830000476";S;Black;"4718905872979";;CHILL X GLOVE BLACK SMALL;;34.99;20,00;29.16;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2020;104A;;;18,95;14,58;14,58
"830000477";M;Black;"4718905872986";;CHILL X GLOVE BLACK MEDIUM;;34.99;20,00;29.16;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2020;104A;;;18,95;14,58;14,58
"830000559";M;Black;"4718905879909";;LIV NORSA X LF GLOVES BLACK M;;36.99;20,00;30.83;1;LIV;Gloves-long finger;;Gear;Rider Gear;Women's;2021;104A;;;23,12;18,50;23,12
"830000560";L;Black;"4718905879916";;LIV NORSA X LF GLOVES BLACK L;;36.99;20,00;30.83;1;LIV;Gloves-long finger;;Gear;Rider Gear;Women's;2021;104A;;;23,12;18,50;23,12
"830000751";S;Black;"4718905893462";;LIV NORSA LITE LF GLOVES BLACK S;;24.99;20,00;20.83;1;Liv;Gloves-long finger;;Gear;Rider Gear;Women's;2022;104A;;norsalitelfgloveblk;15,62;12,50;15,62
"830000752";M;Black;"4718905893479";;LIV NORSA LITE LF GLOVES BLACK M;;24.99;20,00;20.83;1;Liv;Gloves-long finger;;Gear;Rider Gear;Women's;2022;104A;;;15,62;12,50;15,62
"830000753";L;Black;"4718905893486";;LIV NORSA LITE LF GLOVES BLACK L;;24.99;20,00;20.83;1;Liv;Gloves-long finger;;Gear;Rider Gear;Women's;2022;104A;;norsalitelfgloveblk;15,62;12,50;15,62
"830000853";L;Black / Blue;"4718905795254";;PODIUM GEL SF GLOVE BLACK/BLUE L;;24.99;20,00;7.5;1;GIANT;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;;7,50;7,50;7,50
"830000866";S;Black / Blue;"4718905795384";;PODIUM GEL LF GLOVE BLACK/BLUE S;;29.99;20,00;9.5;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;9,50;9,50;9,50
"830000867";M;Black / Blue;"4718905795391";;PODIUM GEL LF GLOVE BLACK/BLUE M;;29.99;20,00;24.99;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;16,24;12,50;12,50
"830000876";S;Black / Grey;"4718905795483";;PODIUM GEL LF GLOVE BLACK/GRAY S;;29.99;20,00;9.5;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;9,50;9,50;9,50
"830000891";S;Black;"4718905795889";;RIVAL SF GLOVE BLACK S;;16.99;20,00;14.16;1;GIANT;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;rivalsfgloveblk;10,62;8,50;10,62
"830000892";M;Black;"4718905795896";;RIVAL SF GLOVE BLACK M;;16.99;20,00;14.16;1;GIANT;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;rivalsfgloveblk;10,62;8,50;10,62
"830000893";L;Black;"4718905795902";;RIVAL SF GLOVE BLACK L;;16.99;20,00;14.16;1;GIANT;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;rivalsfgloveblk;10,62;8,50;10,62
"830000894";XL;Black;"4718905795919";;RIVAL SF GLOVE BLACK XL;;16.99;20,00;14.16;1;GIANT;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;rivalsfgloveblk;10,62;8,50;10,62
"830000906";S;Black;"4718905796039";;RIVAL LF GLOVE BLACK S;;21.99;20,00;18.33;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;20rivalLFgloves;13,75;11,00;13,75
"830000907";M;Black;"4718905796046";;RIVAL LF GLOVE BLACK M;;21.99;20,00;18.33;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;20rivalLFgloves;13,75;11,00;13,75
"830000908";L;Black;"4718905796053";;RIVAL LF GLOVE BLACK L;;21.99;20,00;18.33;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;20rivalLFgloves;13,75;11,00;13,75
"830000909";XL;Black;"4718905796060";;RIVAL LF GLOVE BLACK XL;;21.99;20,00;18.33;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;20rivalLFgloves;13,75;11,00;13,75
"830000973";S;Black;"4713250825311";;DIVERSION LF GLOVE BLACK S;;44.99;20,00;37.49;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2021;104A;;;28,12;22,49;28,12
"830000974";M;Black;"4713250825328";;DIVERSION LF GLOVE BLACK M;;44.99;20,00;37.49;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2021;104A;;;28,12;22,49;28,12
"830000975";L;Black;"4713250825335";;DIVERSION LF GLOVE BLACK L;;44.99;20,00;37.49;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2021;104A;;;28,12;22,49;28,12
"830000976";XL;Black;"4713250825342";;DIVERSION LF GLOVE BLACK XL;;44.99;20,00;37.49;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2021;104A;;;28,12;22,49;28,12
"830000978";S;Black;"4713250825366";;RACE DAY SF GLOVE BLACK S;;24.99;20,00;20.83;1;GIANT;Gloves-short finger;;Gear;Rider Gear;Men's;2020;104B;;;13,54;10,42;10,42
"830000988";S;Black;"4713250825465";;RACE DAY LF GLOVE BLACK S;;29.99;20,00;24.99;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2020;104A;;;16,24;12,50;12,50
"830000991";XL;Black;"4713250825496";;RACE DAY LF GLOVE BLACK XL;;29.99;20,00;24.99;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2020;104A;;;16,24;12,50;12,50
"830000998";S;Illume Yellow;"4713250825564";;ILLUME CHILL LF GLOVE NEON YELLOW S;;29.99;20,00;20.83;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;15,62;12,50;15,62
"830000999";M;Illume Yellow;"4713250825571";;ILLUME CHILL LF GLOVE NEON YELLOW M;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;18,74;14,99;18,74
"830001000";L;Illume Yellow;"4713250825588";;ILLUME CHILL LF GLOVE NEON YELLOW L;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;18,74;14,99;18,74
"830001003";S;Illume Yellow;"4713250825618";;ILLUME SF GLOVE NEON YELLOW S;;21.99;20,00;18.33;1;Giant;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;;13,75;11,00;13,75
"830001004";M;Illume Yellow;"4713250825625";;ILLUME SF GLOVE NEON YELLOW M;;21.99;20,00;18.33;1;Giant;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;;13,75;11,00;13,75
"830001005";L;Illume Yellow;"4713250825632";;ILLUME SF GLOVE NEON YELLOW L;;21.99;20,00;18.33;1;Giant;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;;13,75;11,00;13,75
"830001006";XL;Illume Yellow;"4713250825649";;ILLUME SF GLOVE NEON YELLOW XL;;21.99;20,00;18.33;1;Giant;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;;13,75;11,00;13,75
"830001038";S;Black;"4713250847948";;ELEVATE SF GLOVE BLACK S;;29.99;20,00;24.99;1;GIANT;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;;16,24;12,50;12,50
"830001039";M;Black;"4713250847955";;ELEVATE SF GLOVE BLACK M;;29.99;20,00;24.99;1;GIANT;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;;18,74;14,99;18,74
"830001040";L;Black;"4713250847962";;ELEVATE SF GLOVE BLACK L;;29.99;20,00;24.99;1;GIANT;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;;18,74;14,99;18,74
"830001041";XL;Black;"4713250847979";;ELEVATE SF GLOVE BLACK XL;;29.99;20,00;24.99;1;GIANT;Gloves-short finger;;Gear;Rider Gear;Men's;2022;104B;;;18,74;14,99;18,74
"830001043";S;Black;"4713250847993";;ELEVATE LF GLOVE BLACK S;;34.99;20,00;29.16;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;20elevateLFgloves;21,87;17,50;21,87
"830001044";M;Black;"4713250848006";;ELEVATE LF GLOVE BLACK M;;34.99;20,00;29.16;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;21,87;17,50;21,87
"830001045";L;Black;"4713250848013";;ELEVATE LF GLOVE BLACK L;;34.99;20,00;29.16;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;21,87;17,50;21,87
"830001046";XL;Black;"4713250848020";;ELEVATE LF GLOVE BLACK XL;;34.99;20,00;29.16;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;21,87;17,50;21,87
"830001048";S;Black;"4713250848044";;TRANSFER LF GLOVE BLACK S;;26.99;20,00;22.49;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;16,87;13,49;16,87
"830001049";M;Black;"4713250848051";;TRANSFER LF GLOVE BLACK M;;26.99;20,00;22.49;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;16,87;13,49;16,87
"830001050";L;Black;"4713250848068";;TRANSFER LF GLOVE BLACK L;;26.99;20,00;22.49;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;16,87;13,49;16,87
"830001051";XL;Black;"4713250848075";;TRANSFER LF GLOVE BLACK XL;;26.99;20,00;22.49;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;;16,87;13,49;16,87
"830001080";S;Black;"4713250017211";;CHILL LITE LF GLOVE BLACK S;;24.99;20,00;20.83;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllitelfglove;15,62;12,50;15,62
"830001081";M;Black;"4713250017228";;CHILL LITE LF GLOVE BLACK M;;24.99;20,00;20.83;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllitelfglove;15,62;12,50;15,62
"830001082";L;Black;"4713250017235";;CHILL LITE LF GLOVE BLACK L;;24.99;20,00;20.83;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllitelfglove;15,62;12,50;15,62
"830001083";XL;Black;"4713250017242";;CHILL LITE LF GLOVE BLACK XL;;24.99;20,00;20.83;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllitelfglove;15,62;12,50;15,62
"830001084";S;Black;"4713250017259";;CHILL LF GLOVE BLACK S;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllfglove;18,74;14,99;18,74
"830001085";M;Black;"4713250017266";;CHILL LF GLOVE BLACK M;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllfglove;18,74;14,99;18,74
"830001086";L;Black;"4713250017273";;CHILL LF GLOVE BLACK L;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllfglove;18,74;14,99;18,74
"830001087";XL;Black;"4713250017280";;CHILL LF GLOVE BLACK XL;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllfglove;18,74;14,99;18,74
"830001088";S;Black;"4713250017297";;CHILL X LF GLOVE BLACK S;;39.99;20,00;33.33;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2021;104A;;;25,00;20,00;25,00
"830001089";M;Black;"4713250017303";;CHILL X LF GLOVE BLACK M;;39.99;20,00;33.33;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2021;104A;;chillxlfglove;25,00;20,00;25,00
"830001090";L;Black;"4713250017310";;CHILL X LF GLOVE BLACK L;;39.99;20,00;33.33;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2021;104A;;chillxlfglove;25,00;20,00;25,00
"830001091";XL;Black;"4713250017327";;CHILL X LF GLOVE BLACK XL;;39.99;20,00;33.33;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2021;104A;;;25,00;20,00;25,00
"830001092";XXL;Black;"4713250017983";;CHILL LITE LF GLOVE BLACK XXL;;24.99;20,00;20.83;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllitelfglove;15,62;12,50;15,62
"830001093";XXL;Black;"4713250017990";;CHILL LF GLOVE BLACK XXL;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllfglove;18,74;14,99;18,74
"830001094";XXL;Black;"4713250018003";;CHILL X LF GLOVE BLACK XXL;;34.99;20,00;29.16;1;GIANT;Gloves-long finger;;Gear;Rider Gear;Men's;2021;104A;;;21,87;17,50;21,87
"830001124";S;Neon Yellow;"4713250020617";;CHILL LF GLOVE NEON YELLOW S;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllfgloveNY;18,74;14,99;18,74
"830001125";M;Neon Yellow;"4713250020624";;CHILL LF GLOVE NEON YELLOW M;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllfgloveNY;18,74;14,99;18,74
"830001126";L;Neon Yellow;"4713250020631";;CHILL LF GLOVE NEON YELLOW L;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllfgloveNY;18,74;14,99;18,74
"830001127";XL;Neon Yellow;"4713250020648";;CHILL LF GLOVE NEON YELLOW XL;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllfgloveNY;18,74;14,99;18,74
"830001128";XXL;Neon Yellow;"4713250020655";;CHILL LF GLOVE NEON YELLOW XXL;;29.99;20,00;24.99;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;chilllfgloveNY;18,74;14,99;18,74
"830001137";S;Black;"4713250028330";;GIANT CHILL X LF GLOVE BLACK S;;44.99;20,00;37.49;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;23chillxlfgloveblack;28,12;22,49;28,12
"830001138";M;Black;"4713250028347";;GIANT CHILL X LF GLOVE BLACK M;;44.99;20,00;37.49;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;23chillxlfgloveblack;28,12;22,49;28,12
"830001139";L;Black;"4713250028354";;GIANT CHILL X LF GLOVE BLACK L;;44.99;20,00;37.49;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;23chillxlfgloveblack;28,12;22,49;28,12
"830001140";XL;Black;"4713250028361";;GIANT CHILL X LF GLOVE BLACK XL;;44.99;20,00;37.49;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;23chillxlfgloveblack;28,12;22,49;28,12
"830001141";XXL;Black;"4713250028378";;GIANT CHILL X LF GLOVE BLACK XXL;;44.99;20,00;37.49;1;Giant;Gloves-long finger;;Gear;Rider Gear;Men's;2022;104A;;23chillxlfgloveblack;28,12;22,49;28,12
"830001150";S;Purple / White;"4713250032436";;LIV RACE DAY LF GLOVES PURPLE/WHITE S;;29.99;20,00;24.99;1;Liv;Gloves-long finger;;Gear;Rider Gear;Women's;2023;104A;;livracedaylfglove;18,74;14,99;18,74
"830001151";M;Purple / White;"4713250032443";;LIV RACE DAY LF GLOVES PURPLE/WHITE M;;29.99;20,00;24.99;1;Liv;Gloves-long finger;;Gear;Rider Gear;Women's;2023;104A;;livracedaylfglove;18,74;14,99;18,74
